시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
고양시,고양약국,19920410,경기도 고양시 덕양구 고양시청로 26 (주교동),경기도 고양시덕양구 주교동 603번지 13호,10460,37.6569628,126.8312616,,폐업,19961202,,185045.5895,461644.6708,30,19920410
고양시,고양우진약국,20130708,"경기도 고양시 덕양구 토당로 115, 230-1호 (토당동, 금호프라자)",경기도 고양시 덕양구 토당동 282번지 2호 금호프라자 230-1호,10506,37.6254973,126.8169817,,폐업,20140319,,183779.4084,458127.017,20.4,20130708
고양시,고양이화약국,20001002,경기도 고양시 덕양구 혜음로 38 (고양동),경기도 고양시 덕양구 고양동 139,10274,37.7038497,126.90214,,영업중,,031-969-1711,191305,466847,13.02,20001002
고양시,고양종로약국,20131018,경기도 고양시 덕양구 혜음로 36 (고양동),경기도 고양시 덕양구 고양동 131번지,10275,37.7035434,126.9021744,,폐업,20140501,031-962-4817,191308.6564,466804.8155,56.9,20131018
고양시,고양종로약국,19980321,경기도 고양시 덕양구 벽제관로 23 (고양동),경기도 고양시덕양구 고양동 129번지,10275,37.7035701,126.9017548,,폐업,20030208,,191271.9677,466808.1069,20,19980321
고양시,고양종로약국,19970925,경기도 고양시 덕양구 벽제관로 23 (고양동),경기도 고양시덕양구 고양동 129번지,10275,37.7035701,126.9017548,,폐업,19980310,,191271.9677,466808.1069,45.16,19970925
고양시,고양프라자약국,19961010,경기도 고양시 덕양구 지도로 84 (토당동),경기도 고양시덕양구 토당동 853번지 9호,10511,37.6245808,126.8244829,,폐업,20020620,,184440.6398,458049.7649,30,19961010
고양시,고양하나로 약국,20161020,"경기도 고양시 일산서구 대화로 362 (대화동, 고양농수산물종합유통센터)",경기도 고양시 일산서구 대화동 2324번지 고양농수산물종합유통센터,10226,37.6831821,126.7473562,,폐업,20170524,070-4228-1128,177648.2252,464571.2752,18.75,20161020
고양시,고양하나로약국,20150310,"경기도 고양시 일산서구 대화로 362 (대화동, 하나로클럽1층 일부)",경기도 고양시 일산서구 대화동 2324번지 하나로클럽1층 일부,10226,37.6831821,126.7473562,,폐업,20161020,,177648.2252,464571.2752,19.8,20150310
고양시,고양하나로약국,20170524,"경기도 고양시 일산서구 대화로 362, 1층 (대화동, 고양농수산물종합유통센터)",경기도 고양시 일산서구 대화동 2324번지 고양농수산물종합유통센터 1층,10226,37.6831821,126.7473562,,영업중,,070-4228-1128,177648.2252,464571.2752,18.75,20170524
고양시,고양해맑은약국,20041116,경기도 고양시 덕양구 읍내로6번길 1-8 (고양동),경기도 고양시덕양구 고양동 204번지 4호,10275,37.7008769,126.9025069,,폐업,20080528,,191337.3316,466506.5468,20,20041116
고양시,고양힐약국,20190702,"경기도 고양시 덕양구 보광로 2, 1층 일부호 (고양동)",경기도 고양시 덕양구 고양동 953번지,10271,37.717102,126.9011694,,영업중,,031-967-7744,191221.7774,468308.606,58.35,20190702
고양시,고운맘약국,20101220,"경기도 고양시 덕양구 호국로789번길 6 (주교동,중앙상가 303호)",경기도 고양시 덕양구 주교동 615번지 6호 중앙상가 303호,10462,37.6569065,126.8360327,,폐업,20110718,031)968-1206,185467.4554,461637.51,51,20101220
고양시,고운맘약국,20110718,"경기도 고양시 덕양구 호국로789번길 3, 108호 (주교동, 중앙빌딩)",경기도 고양시 덕양구 주교동 614번지 1호 108호,10461,37.6566902,126.8359312,,영업중,,031-968-1206,185457.8596,461610.3307,51,20110718
고양시,고운맘약국,20091019,"경기도 고양시 덕양구 호국로789번길 6 (주교동,중앙상가 303호)",경기도 고양시 덕양구 주교동 615번지 6호  중앙상가 303호,10462,37.6569065,126.8360327,,폐업,20101220,968-1206,185467.4554,461637.51,51,20091019
고양시,고은약국,20100503,"경기도 고양시 일산동구 중앙로 1172 (마두동,그랜드프라자빌딩 401호)",경기도 고양시 일산동구 마두2동 802번지 1호 그랜드프라자빌딩 401호,10414,37.6516574,126.7783773,,폐업,20101224,902-2729,180377.3768,461063.0258,30.45,20100503
고양시,고은약국,20040519,"경기도 고양시 일산동구 중앙로 1172 401호 (마두동,그랜드프라자)",경기도 고양시 일산동구 마두2동 802-1 그랜드프라자빌딩 401호,10414,37.6516574,126.7783773,,폐업,20100503,031-902-2729,,,33.45,20040519
고양시,고은약국,20051102,"경기도 고양시 일산동구 무궁화로 42-28 (장항동,일산프라자 105호.)",경기도 고양시 일산동구 장항2동 776번지 일산프라자 105호.,10401,37.6621278,126.7696871,,폐업,20111201,031-905-7388,179613.8742,462228.3829,36.34,20051102
고양시,골든메디약국,20200529,"경기도 고양시 덕양구 원흥3로 6-17, 109호 (원흥동)",경기도 고양시 덕양구 원흥동 633번지 7호,10564,37.64773699,126.8759301,,영업중,,031-966-9300,188978.9294,460603.5645,41.54,20200529
고양시,곰돌이약국,20190424,"경기도 고양시 덕양구 덕수천2로 150, 상가동 2층 28호 (동산동)",경기도 고양시 덕양구 동산동 368번지 2호,10595,37.649164,126.8952225,,영업중,,02-381-7792,190688.1467,460768.6618,52.65,20190424
고양시,관산사랑약국,20050601,경기도 고양시 덕양구 통일로768번길 16 (관산동),경기도 고양시덕양구 관산동 179번지 7호,10285,37.6882712,126.8655642,,폐업,20060405,,188078.3263,465113.605,30,20050601
고양시,광명한약국,20051019,경기도 고양시 일산서구 덕산로 262 (덕이동),경기도 고양시일산서구 덕이동 1269번지 2호,10212,37.695014,126.732213,,폐업,20051126,942-8676,176317.8492,465886.1851,60.84,20051019
고양시,광장약국,19970731,"경기도 고양시 일산서구 중앙로 1437, 411호 (주엽동, 화성프라자)",경기도 고양시 일산서구 주엽1동 109번지 화성프라자 411호,10387,37.6699656,126.7604589,,영업중,,031 918 2515,178801.2643,463099.6632,37.95,19970731
고양시,구명약국,20000612,경기도 고양시 덕양구 원당로125번길 57 (주교동),경기도 고양시덕양구 주교동 564번지,10298,37.6640515,126.8362321,,폐업,20010531,,185485.722,462429.0549,19.55,20000612
고양시,구명약국,19880210,경기도 고양시 덕양구 원당로125번길 57 (주교동),경기도 고양시덕양구 주교동 564번지,10298,37.6640515,126.8362321,,폐업,19960722,,185485.722,462429.0549,20.24,19880210
고양시,국민약국,20000629,경기도 고양시 덕양구 화정로 53-1 (화정동),경기도 고양시덕양구 화정동 967번지 3호,10497,37.6353861,126.8323422,,폐업,20011211,,185138.1395,459248.4357,40.4,20000629
고양시,국제약국,19970709,,경기도 고양시덕양구 화정동 851번지,10473,37.6464651,126.836566,,폐업,20010224,,185511.3189,460477.5836,32.13,19970709
고양시,굿모닝약국,20021202,"경기도 고양시 덕양구 화중로 76, 406호 (화정동, 대감빌딩)",경기도 고양시 덕양구 화정동 970번지 1호 대감빌딩 406호,10500,37.6338526,126.8310655,,영업중,,031-938-9386,185023.1435,459077.3955,60,20021202
고양시,굿모닝약국,20010618,경기도 고양시 덕양구 화중로 76 (화정동),경기도 고양시덕양구 화정동 970번지 1호,10500,37.6338526,126.8310655,,폐업,20021130,,185023.1435,459077.3955,33.39,20010618
고양시,굿모닝조은약국,20030402,"경기도 고양시 일산동구 강송로 49, 105, 106호 (백석동, 윈스턴파크아이)","경기도 고양시 일산동구 백석동 1238번지 윈스턴파크아이 105, 106호",10450,37.6447721,126.7920401,,영업중,,031-906-0075,181581.5751,460297.5475,90.39,20030402
고양시,굿월드림약국,20030422,"경기도 고양시 일산서구 강선로 59 (주엽동,동신파크빌딩 109.110.111.112호)",경기도 고양시일산서구 주엽동 72번지 1호 동신파크빌딩 109.110.111.112호,10386,37.6694598,126.7642689,,폐업,20070910,912-0308,179136.3627,463043.4127,67.65,20030422
고양시,굿윌드림약국,20070911,,"경기도 고양시 일산서구 주엽동 72-1.동신파크빌딩110,111,112호",,37.6691206,126.7614251,,폐업,20100517,031 912 0308,,,0,20070911
고양시,규림한약국,20081013,경기도 고양시 덕양구 용두로121번길 134 (용두동),경기도 고양시덕양구 용두동 361번지 286호,10548,37.6253285,126.8901141,,폐업,20090904,970-2676,190235.9497,458125.5164,371.3,20081013
고양시,그랜드백화점약국,20010731,"경기도 고양시 일산서구 중앙로 1436 지하3층 (주엽동,그랜드백화점일산점)",경기도 고양시일산서구 주엽동 22번지 그랜드백화점 지하3층,10387,37.6709039,126.7611019,,폐업,20070821,910-2068,178859.7914,463205.2272,17.48,20010731
고양시,그레이스약국,19981105,경기도 고양시 덕양구 중앙로 548 (행신동),경기도 고양시덕양구 행신동 950번지 2호,10495,37.6232199,126.8364819,,폐업,20060726,,185499.9769,457896.1544,35,19981105
고양시,그레이스온누리약국,20060803,"경기도 고양시 덕양구 중앙로 548, 102호 (행신동, 현대프라자)",경기도 고양시 덕양구 행신동 950번지 2호 현대프라자 102호,10495,37.6232199,126.8364819,,영업중,,031-978-8980,185499.9769,457896.1544,52.27,20060803
고양시,그린약국,20070611,,경기도 고양시덕양구 벽제동 721번지,,37.7247354,126.8936386,,폐업,20080116,,,,50.71,20070611
고양시,그린약국,20080117,"경기도 고양시 덕양구 푸른마을로 6, 308호 (고양동, 고양 e PLAZA)",경기도 고양시 덕양구 고양동 721번지 고양e프라자 308호,10270,37.7087696,126.9028591,,영업중,,031-962-6819,191371.3173,467387.8927,50.71,20080117
고양시,글라라약국,19910104,,경기도 고양시덕양구 토당동 능곡 제1지구 1브럭 2-2룻트 동아빌딩 1층,,37.6322871,126.8205447,,폐업,19971227,,,,25,19910104
고양시,금강약국,19930119,,경기도 고양시덕양구 성사동 715번지,,37.660796,126.8405686,,폐업,19930831,,,,26.1,19930119
고양시,금까치약국,20110809,"경기도 고양시 일산동구 정발산로 43-20 (장항동,센트럴프라자 1층 118호, 119호)","경기도 고양시 일산동구 장항2동 846번지 센트럴프라자 1층 118호, 119호",10402,37.6582698,126.7733483,,폐업,20111107,031-902-4933,179935.268,461800.1248,93.4,20110809
고양시,금까치약국,20111107,"경기도 고양시 일산동구 정발산로 43-20, 118, 119호 (장항동, 센트럴프라자)",경기도 고양시 일산동구 장항2동 846번지,10402,37.6582698,126.7733483,,폐업,20151019,031-902-4933,179935.268,461800.1248,93.46,20111107
고양시,금호프라자약국,20010106,"경기도 고양시 덕양구 토당로 115 (토당동,금호아파트)",경기도 고양시 덕양구 토당동 282-2 금호프라자,10506,37.625272,126.8169823,,폐업,20111007,031-973-5573,,,37.26,20010106
고양시,기쁨약국,20180201,"경기도 고양시 일산서구 강선로 49, 일산비스타오피스텔 103호 (주엽동)",경기도 고양시 일산서구 주엽동 102번지,10386,37.668683,126.7633193,,영업중,,031-924-4500,179055.1188,462957.1409,24.09,20180201
고양시,기쁨약국,20130102,"경기도 고양시 일산서구 강선로 49, 103호 (주엽동, 일산비스타오피스텔)",경기도 고양시 일산서구 주엽동 102번지 일산비스타오피스텔 103호,10386,37.668683,126.7633193,,폐업,20180201,031-924-4500,179055.1188,462957.1409,24.09,20130102
고양시,기쁨약국,20030830,"경기도 고양시 일산서구 강선로 49, 103호 (주엽동, 일산VISTA오피스텔)",경기도 고양시 일산서구 주엽동102일산VISTA오피스텔103호,10386,37.668683,126.7633193,,폐업,20130101,031 924 4500,179088,462957,25.35,20030830
고양시,기수약국,19920520,경기도 고양시 덕양구 고양대로1395번길 15 (성사동),경기도 고양시덕양구 성사동 705번지 19호,10464,37.6546586,126.8392561,,폐업,19951213,,185752.0497,461387.3168,16.12,19920520
고양시,김약국,19850605,,경기도 고양시덕양구 토당동 92번지 1호,10508,37.6252704,126.8217626,,폐업,19940929,,184200.4411,458128.3597,28.74,19850605
고양시,김약국,19940411,경기도 고양시 덕양구 충경로 27 (행신동),경기도 고양시덕양구 행신동 719번지 10호,10524,37.6155831,126.8326253,,폐업,20080331,,185157.055,457050.0576,22.56,19940411
고양시,김약국,19961128,,경기도 고양시덕양구 행신동 702번지,10522,37.6134454,126.8309313,,폐업,19970909,,185008.3106,456812.8627,20.06,19961128
고양시,김정곤약국,19980512,,경기도 고양시덕양구 화정동 870번지,10474,37.6421846,126.8359524,,폐업,19990507,,185457.6542,460001.9716,27.38,19980512
고양시,꽃우물약국,20100531,"경기도 고양시 덕양구 화중로 60, 104호 (화정동)",경기도 고양시 덕양구 화정동 983번지 104호,10500,37.6323295,126.8307632,,영업중,,070-4135-6717,184997.277,458910.2791,35.64,20100531
고양시,꿈나무약국,20141222,"경기도 고양시 덕양구 도래울로 40, 103호 (도내동, 예승골드프라자)",경기도 고양시 덕양구 도내동 1087번지 예승골드프라자 103호,10551,37.6292705,126.8687542,,영업중,,070-4213-7707,188350.1863,458565.2135,33.63,20141222
고양시,꿈나무약국,20140502,"경기도 고양시 덕양구 도래울로 40, 1층 (도내동, 예승골드프라자)",경기도 고양시 덕양구 도내동 1087번지 예승골드프라자 1층,10551,37.6292705,126.8687542,,폐업,20141222,070-4213-7707,188350.1863,458565.2135,33.63,20140502
고양시,나누는기쁨약국,20160211,"경기도 고양시 덕양구 도래울로 104, 108호 (도내동, KB골든타워)",경기도 고양시 덕양구 도내동 964번지 KB골든타워 108호,10551,37.6343015,126.8719286,,폐업,20181118,031-962-1270,188623,459146,32,20160211
고양시,나누는기쁨약국,20181119,"경기도 고양시 덕양구 도래울로 104, KB골든타워 108호 (도내동)",경기도 고양시 덕양구 도내동 964번지 KB골든타워,10551,37.6343015,126.8719286,,영업중,,031-962-1270,188628.8816,459121.1566,32,20181119
고양시,나라네약국,20170622,"경기도 고양시 일산서구 킨텍스로 171, 2층 일부호 (대화동, 이마트타운)",경기도 고양시 일산서구 대화동 2703번지 이마트타운 2층 일부호,10390,37.6614886,126.7440193,,폐업,20180221,031-919-0848,177432,462208,37.48,20170622
고양시,나라약국,20051011,"경기도 고양시 일산서구 산현로 15, 206호 (탄현동, 무광프라자)",경기도 고양시 일산서구 탄현동1577-4.무광프라자206호,10343,37.6894857,126.7630144,,영업중,,031 918 6311,179054,465269,52.86,20051011
고양시,나라약국,20040414,"경기도 고양시 일산서구 산현로 15 (탄현동,무광프라자206)",경기도 고양시일산서구 탄현동 1577번지 4호 무광프라자206,10343,37.6894857,126.7630144,,폐업,20051010,918-6311,179034.0544,465266.1871,52.86,20040414
